title,year,conference
 The confessions,1876, Clark
 Compositional general-ization via neural-symbolic stack machines,2020, arXiv preprint arXiv:2008
 Grounding physical concepts of objects and events through dynamic visual reason-ing,2021, arXiv preprint arXiv:2103
 The measure of intelligence,2019, arXiv preprint arXiv:191L01547
 An overview of bilevel optimization,2007, Annals ofoperations research
 Neural logicmachines,2019, arXiv preprint arXiv:1904
 Learning explanatory rules from noisy data,2018, Journal ofArtificial Intelligence Research
 Connectionism and the problem of systematicity: Whysmolensky¡¯s solution doesn¡¯t work,1990, Cognition
 Connectionism and cognitive architecture: A criticalanalysis,1988, Cognition
 Neural-symbolic learning systems:foundations and applications,2012, Springer Science & Business Media
 Visual concept-metaconceptlearning,2019, In Proceedings of Advances in Neural Information Processing Systems (NeurIPS)
 Theory of quasi-groups,1937, American Journal of Mathematics
 The thirteen books of Euclid¡¯s Elements,1956, Courier Corporation
 Learning to makeanalogies by contrasting abstract relational structure,2019, In International Conference on LearningRepresentations (ICLR)
 Fluid concepts and creative analogies: Computer models of the fundamentalmechanisms of thought,1995, Basic books
 Hierarchical rule inductionnetwork for abstract visual reasoning,2020, arXiv preprint arXiv:2002
 Improving fluid intelli-gence with training on working memory,2008, Proceedings of the National Academy of Sciences
 The Principles of Psychology,1891, Henry Holt and Company
 Schema networks: Zero-shot transfer with a generative caUsal model of intUitive physics,2017, In Proceedings of InternationalConference on Machine Learning (ICML)
 Adam: A method for stochastic optimization,2014, In InternationalConference on Learning Representations (ICLR)
 AUto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Generalization withoUt systematicity: On the compositional skillsof seqUence-to-seqUence recUrrent networks,2018, In Proceedings of International Conference on Ma-chine Learning (ICML)
 Explicit solUtions of linear matrix eqUations,1970, SIAM review
 Gradient-based learning appliedto docUment recognition,1998, Proceedings of the IEEE
 A bayesian model of rule inductionin raven¡¯s progressive matrices,2012, In Proceedings of the Annual Meeting of the Cognitive ScienceSociety (CogSci)
 Solving geometric analogyproblems through two-stage analogical mapping,2009, Cognitive Science
 A structure-mapping model of raven¡¯s progres-sive matrices,2010, In Proceedings of the Annual Meeting of the Cognitive Science Society (CogSci)
 Believing the axioms,1988, i
 The algebraic mind,2001, Cambridge
 The next decade in ai: four steps towards robust artificial intelligence,2020, arXiv preprintarXiv:2002
 Rule learning by seven-month-old infants,1999, Science
 Programs with common sense,1960, RLE and MIT computation center
 Confident reasoning on raven¡¯s progressive matrices tests,2014, InProceedings of AAAI Conference on Artificial Intelligence (AAAI)
 Fractals and ravens,2014, Artificial Intelligence
 Physical symbol systems,1980, Cognitive science
 Automatic differentiation inPyTorch,2017, In NIPS Autodiff Workshop
 Arithmetices principia: Nova methodo exposita,1889, Fratres Bocca
 Mental tests used in genetic studies: The performance of related individuals ontests mainly educative and mainly reproductive,1936, Master¡¯s thesis
 Raven¡¯s progressive matrices and vocabulary scales,1998, Oxfordpyschologists Press
 End-to-end differentiable proving,2017, In Advances in NeuralInformation Processing Systems
 A simple neural network module for relational reasoning,2017, InProceedings of Advances in Neural Information Processing Systems (NeurIPS)
 Measuring abstractreasoning in neural networks,2018, In Proceedings of International Conference on Machine Learning(ICML)
 Logic tensor networks: Deep learning and logicalreasoning from data and knowledge,2016, arXiv preprint arXiv:1606
 The structural affinity method for solving the raven¡¯s progres-sive matrices test for intelligence,2018, In Proceedings of AAAI Conference on Artificial Intelligence(AAAI)
 The nature of ¡°intelligence¡± and the principles of cognition,1923, Macmillan
 Improving generaliza-tion for abstract reasoning tasks using disentangled feature representations,2018, arXiv preprintarXiv:1811
 Abstract diagrammatic reasoning with multiplex graphnetworks,2020, In International Conference on Learning Representations (ICLR)
 Automatic generation of raven¡¯s progressive matrices,2015, In Proceedingsof International Joint Conference on Artificial Intelligence (IJCAI)
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
 Procedures as a representation for data in a computer program for understandingnatural language,1971, Technical report
 Philosophical investigations,1953, Philosophische Untersuchungen
 Neural scene de-rendering,2017, In Proceedingsof the IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Neural-symbolic vqa: Disentangling reasoning from vision and language understanding,2018, In Proceedingsof Advances in Neural Information Processing Systems (NeurIPS)
 Clevrer: Collision events for video representation and reasoning,2020, In InternationalConference on Learning Representations (ICLR)
 Raven: A dataset for relationaland analogical visual reasoning,2019, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition (CVPR)
 Learning per-ceptual inference by contrasting,2019, In Proceedings of Advances in Neural Information ProcessingSystems (NeurIPS)
 Abstract spatial-temporal reasoningvia probabilistic abduction and execution,2021, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition (CVPR)
 Abstract reasoning with distracting features,2019, InProceedings of Advances in Neural Information Processing Systems (NeurIPS)
 A stochastic grammar of images,2007, Foundations and Trends?in Computer Graphics and Vision
