title,year,conference
 A briefsurvey of deep reinforcement learning,2017, arXiv preprint arXiv:1708
 Successor features for transfer in reinforcement learning,2017, In Advances in neuralinformation processing systems
 Dynamic programming,1966, Science
 Diversity is all you need:Learning skills without a reward function,2018, arXiv preprint arXiv:1802
 Fast task inference with variational intrinsic successor features,2019, arXiv preprintarXiv:1906
 Deep successorreinforcement learning,2016, arXiv preprint arXiv:1606
 Deep learning,2015, nature
 Eigenoption discovery through the deep successor representation,2017, arXiv preprintarXiv:1710
 Human-level controlthrough deep reinforcement learning,2015, Nature
 Masteringthe game of go with deep neural networks and tree search,2016, nature
 Algorithms for reinforcement learning,2009, 2009
 Grandmaster level instarcraft ii using multi-agent reinforcement learning,2019, Nature
