title,year,conference
 Reducing native advertising deception: Revis-iting the antecedents and consequences of persuasion knowledge in digital news contexts,2018, MassCommunication and Society
 Good and safe uses of ai oracles,2017, arXiv preprintarXiv:1711
 Gambling in a rigged casino: The adver-sarial multi-armed bandit problem,1995, In Foundations of Computer Science
 Exposure to ideologically diverse newsand opinion on Facebook,0036, Science
 Intel-ligible models for healthcare: Predicting pneumonia risk and hospital 30-day readmission,2015, InInternational Conference on Knowledge Discovery and Data Mining
 Filter bubbles and fake news,1528, XRDS
 Towards Safe Artificial General Intelligence,2018, PhD thesis
 The alignment problem for bayesian history-based reinforcementlearners,2018, 2018
 Reward tampering problems and solutions in reinforcement learn-ing: A causal influence diagram perspective,2019, arXiv preprint arXiv:1908
 Understanding agent incentivesusing causal influence diagrams,2019, part i: Single action settings
 Online stochastic opti-mization under correlated bandit feedback,2014, ArXiv preprint
 A research agenda: Dynamic models to defend against correlated attacks,2019, ArXivpreprint
 Inversereward design,2017, In Neural Information Processing Systems
 Population Based Train-ing of Neural Networks,2017, ArXiv preprint
 Planning and acting in par-tially observable stochastic domains,1998, Artificial Intelligence
 Confirmation bias: Roles of search engines and search contexts,2015, In InternationalConference on Information Systems
 The epoch-greedy algorithm for multi-armed bandits with sideinformation,2008, In Neural Information Processing Systems
 AI safety gridworlds,2017, Technical report
 Scalableagent alignment via reward modeling: a research direction,2018, Technical report
 A contextual-bandit approach topersonalized news article recommendation,2010, In International Conference on World Wide Web
 Stochastic hyperparameter optimization through hypernet-works,2018, ArXiv preprint
 Self-tuning networks: Bilevel optimization of hyperparameters using structured best-response func-tions,2019, ArXiv preprint
 Learning unsuper-vised learning rules,2019, In International Conference on Learning Representations
 A unifying view on dataset shift in classification,2012, Pattern Recognition
 Exploringthe filter bubble: The effect of using recommender systems on content diversity,2014, In Proceedingsof the 23rd International Conference on World Wide Web
 Algorithms of Oppression: How Search Engines Reinforce Racism,2018, NYCPress
 The basic AI drives,2008, In Conference on Artificial General Intelligence
 The Filter Bubble: What the Internet Is Hiding from You,2011, The Penguin Group
 Game Theory Through Examples,2014, Mathematical Association of America
 Meta-learners’ learning dynamics are unlike learners’,2019, ArXiv preprint
 Reliable decision support using counterfactual models,2017, In NeuralInformation Processing Systems
 Bandit learning with positive externalities,2018, NeuralInformation Processing Systems
 Introduction to Reinforcement Learning,1998, MIT Press
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, In Machine Learning
